,DATE,SOLAR,F_NAIVE,F_DIFF,F_SARIMA,F_LSTM,F_ENSEMBLE
503,1/21/2019 23:00,0,0,0,0,0,0
504,1/22/2019 0:00,0,0,0,0,0,0
505,1/22/2019 1:00,0,0,0,0,0,0
506,1/22/2019 2:00,0,0,0,0,0,0
507,1/22/2019 3:00,0,0,0,0,0,0
508,1/22/2019 4:00,0,0,0,0,0,0
509,1/22/2019 5:00,0,0,0,0,0,0
510,1/22/2019 6:00,0,0,0,0,1,0.5
511,1/22/2019 7:00,1501,0,922,865,607,736
512,1/22/2019 8:00,5763,1501,5122,4561,5668,5114.5
513,1/22/2019 9:00,7681,5763,8247,7974,7917,7945.5
514,1/22/2019 10:00,7729,7681,8292,8051,8272,8161.5
515,1/22/2019 11:00,7781,7729,7889,7487,7724,7605.5
516,1/22/2019 12:00,7781,7781,7677,7564,7790,7677
517,1/22/2019 13:00,8230,7781,7189,7246,7841,7543.5
518,1/22/2019 14:00,7639,8230,7835,7649,8042,7845.5
519,1/22/2019 15:00,6227,7639,6057,5776,5979,5877.5
520,1/22/2019 16:00,2077,6227,2618,3099,2570,2834.5
521,1/22/2019 17:00,5,2077,637,337,68,202.5
522,1/22/2019 18:00,0,5,0,0,0,0
523,1/22/2019 19:00,0,0,0,12,0,6
524,1/22/2019 20:00,0,0,0,0,0,0
525,1/22/2019 21:00,0,0,0,0,0,0
526,1/22/2019 22:00,0,0,0,0,0,0
527,1/22/2019 23:00,0,0,0,0,0,0
528,1/23/2019 0:00,0,0,0,0,0,0
529,1/23/2019 1:00,0,0,0,0,0,0
530,1/23/2019 2:00,0,0,0,0,0,0
531,1/23/2019 3:00,0,0,0,0,0,0
532,1/23/2019 4:00,0,0,0,0,0,0
533,1/23/2019 5:00,0,0,0,0,1,0.5
534,1/23/2019 6:00,0,0,0,0,413,206.5
535,1/23/2019 7:00,1523,0,1501,1116,1194,1155
536,1/23/2019 8:00,5505,1523,5785,4937,5356,5146.5
537,1/23/2019 9:00,7821,5505,7423,7448,7485,7466.5
538,1/23/2019 10:00,8631,7821,7869,8231,8167,8199
539,1/23/2019 11:00,8518,8631,8683,8684,8537,8610.5
540,1/23/2019 12:00,8745,8518,8518,8217,8507,8362
541,1/23/2019 13:00,8748,8745,9194,8547,8619,8583
542,1/23/2019 14:00,7865,8748,8157,7802,8253,8027.5
543,1/23/2019 15:00,6261,7865,6453,6033,5809,5921
544,1/23/2019 16:00,2077,6261,2111,2745,2293,2519
545,1/23/2019 17:00,73,2077,5,187,27,107
546,1/23/2019 18:00,0,73,68,0,0,0
547,1/23/2019 19:00,0,0,0,0,0,0
548,1/23/2019 20:00,0,0,0,0,0,0
549,1/23/2019 21:00,0,0,0,0,0,0
550,1/23/2019 22:00,0,0,0,0,0,0
551,1/23/2019 23:00,0,0,0,0,0,0
552,1/24/2019 0:00,0,0,0,0,0,0
553,1/24/2019 1:00,0,0,0,0,0,0
554,1/24/2019 2:00,0,0,0,0,0,0
555,1/24/2019 3:00,0,0,0,0,0,0
556,1/24/2019 4:00,0,0,0,0,0,0
557,1/24/2019 5:00,0,0,0,0,0,0
558,1/24/2019 6:00,0,0,0,0,2,1
559,1/24/2019 7:00,1508,0,1523,1216,1271,1243.5
560,1/24/2019 8:00,5893,1508,5490,5033,5894,5463.5
561,1/24/2019 9:00,8354,5893,8209,8137,8000,8068.5
562,1/24/2019 10:00,8802,8354,9164,8943,8780,8861.5
563,1/24/2019 11:00,8717,8802,8689,8586,8759,8672.5
564,1/24/2019 12:00,8700,8717,8944,8592,8646,8619
565,1/24/2019 13:00,8597,8700,8703,8383,8739,8561
566,1/24/2019 14:00,8213,8597,7714,7659,8341,8000
567,1/24/2019 15:00,6304,8213,6609,6591,6734,6662.5
568,1/24/2019 16:00,1988,6304,2120,2484,2213,2348.5
569,1/24/2019 17:00,57,1988,0,43,42,42.5
570,1/24/2019 18:00,0,57,0,0,0,0
571,1/24/2019 19:00,0,0,0,0,0,0
572,1/24/2019 20:00,0,0,0,0,0,0
573,1/24/2019 21:00,0,0,0,0,0,0
574,1/24/2019 22:00,0,0,0,0,0,0
575,1/24/2019 23:00,0,0,0,0,0,0
576,1/25/2019 0:00,0,0,0,0,0,0
577,1/25/2019 1:00,0,0,0,0,0,0
578,1/25/2019 2:00,0,0,0,0,0,0
579,1/25/2019 3:00,0,0,0,0,0,0
580,1/25/2019 4:00,0,0,0,0,0,0
581,1/25/2019 5:00,0,0,0,0,9,4.5
582,1/25/2019 6:00,0,0,0,0,3,1.5
583,1/25/2019 7:00,1641,0,1508,1298,1622,1460
584,1/25/2019 8:00,5882,1641,6026,5507,5827,5667
585,1/25/2019 9:00,7927,5882,8343,8116,7940,8028
586,1/25/2019 10:00,8132,7927,8375,8300,8399,8349.5
587,1/25/2019 11:00,8171,8132,8047,7981,8167,8074
588,1/25/2019 12:00,8199,8171,8154,8167,8216,8191.5
589,1/25/2019 13:00,8261,8199,8096,8046,8322,8184
590,1/25/2019 14:00,8093,8261,7877,7660,7959,7809.5
591,1/25/2019 15:00,6650,8093,6184,6445,6512,6478.5
592,1/25/2019 16:00,2175,6650,2334,2834,2503,2668.5
593,1/25/2019 17:00,173,2175,244,151,18,84.5
594,1/25/2019 18:00,6,173,116,0,0,0
595,1/25/2019 19:00,0,6,6,0,0,0
596,1/25/2019 20:00,0,0,0,0,0,0
597,1/25/2019 21:00,0,0,0,0,0,0
598,1/25/2019 22:00,0,0,0,0,0,0
599,1/25/2019 23:00,0,0,0,0,0,0
600,1/26/2019 0:00,0,0,0,0,0,0
601,1/26/2019 1:00,0,0,0,0,0,0
602,1/26/2019 2:00,0,0,0,0,0,0
603,1/26/2019 3:00,0,0,0,0,29,14.5
604,1/26/2019 4:00,0,0,0,0,0,0
605,1/26/2019 5:00,0,0,0,0,0,0
606,1/26/2019 6:00,0,0,0,0,0,0
607,1/26/2019 7:00,1611,0,1641,1413,375,894
608,1/26/2019 8:00,5829,1611,5852,5543,5892,5717.5
609,1/26/2019 9:00,8075,5829,7874,7966,8004,7985
610,1/26/2019 10:00,8605,8075,8280,8462,8577,8519.5
611,1/26/2019 11:00,8581,8605,8644,8588,8556,8572
612,1/26/2019 12:00,8494,8581,8609,8501,8511,8506
613,1/26/2019 13:00,8180,8494,8556,8322,8514,8418
614,1/26/2019 14:00,7495,8180,8012,7550,7832,7691
615,1/26/2019 15:00,5308,7495,6052,5829,5800,5814.5
616,1/26/2019 16:00,1443,5308,833,1143,1801,1472
617,1/26/2019 17:00,0,1443,0,0,21,10.5
618,1/26/2019 18:00,0,0,0,56,0,28
619,1/26/2019 19:00,0,0,0,37,0,18.5
620,1/26/2019 20:00,0,0,0,1,0,0.5
621,1/26/2019 21:00,0,0,0,0,0,0
622,1/26/2019 22:00,0,0,0,0,0,0
623,1/26/2019 23:00,0,0,0,0,0,0
624,1/27/2019 0:00,0,0,0,0,0,0
625,1/27/2019 1:00,0,0,0,0,0,0
626,1/27/2019 2:00,0,0,0,0,0,0
627,1/27/2019 3:00,0,0,0,0,0,0
628,1/27/2019 4:00,0,0,0,0,0,0
629,1/27/2019 5:00,0,0,0,0,0,0
630,1/27/2019 6:00,0,0,0,0,2,1
631,1/27/2019 7:00,1303,0,1611,1462,1345,1403.5
632,1/27/2019 8:00,4176,1303,5521,5235,5252,5243.5
633,1/27/2019 9:00,6764,4176,6422,6045,5906,5975.5
634,1/27/2019 10:00,8157,6764,7294,7554,7568,7561
635,1/27/2019 11:00,8533,8157,8133,8545,8307,8426
636,1/27/2019 12:00,8625,8533,8446,8626,8610,8618
637,1/27/2019 13:00,8661,8625,8311,8435,8526,8480.5
638,1/27/2019 14:00,8159,8661,7976,8050,8094,8072
639,1/27/2019 15:00,6237,8159,5972,6246,6378,6312
640,1/27/2019 16:00,2030,6237,2372,2233,2066,2149.5
641,1/27/2019 17:00,24,2030,587,229,26,127.5
642,1/27/2019 18:00,0,24,24,0,0,0
643,1/27/2019 19:00,0,0,0,8,0,4
644,1/27/2019 20:00,0,0,0,1,0,0.5
645,1/27/2019 21:00,0,0,0,0,0,0
646,1/27/2019 22:00,0,0,0,0,0,0
647,1/27/2019 23:00,0,0,0,0,0,0
648,1/28/2019 0:00,0,0,0,0,0,0
649,1/28/2019 1:00,0,0,0,0,0,0
650,1/28/2019 2:00,0,0,0,0,0,0
651,1/28/2019 3:00,0,0,0,0,0,0
652,1/28/2019 4:00,0,0,0,0,0,0
653,1/28/2019 5:00,0,0,0,0,0,0
654,1/28/2019 6:00,0,0,0,0,18,9
655,1/28/2019 7:00,1232,0,1303,1383,1591,1487
656,1/28/2019 8:00,4144,1232,4105,4698,4886,4792
657,1/28/2019 9:00,5209,4144,6732,6310,6359,6334.5
658,1/28/2019 10:00,6033,5209,6602,5800,6063,5931.5
659,1/28/2019 11:00,6360,6033,6409,6477,6408,6442.5
660,1/28/2019 12:00,6530,6360,6452,6738,6476,6607
661,1/28/2019 13:00,6499,6530,6566,6774,6504,6639
662,1/28/2019 14:00,4368,6499,5997,6219,5961,6090
663,1/28/2019 15:00,2793,4368,2446,2350,2447,2398.5
664,1/28/2019 16:00,644,2793,0,0,628,314
665,1/28/2019 17:00,0,644,0,0,0,0
666,1/28/2019 18:00,0,0,0,448,0,224
667,1/28/2019 19:00,0,0,0,18,0,9
668,1/28/2019 20:00,0,0,0,0,0,0
669,1/28/2019 21:00,0,0,0,0,0,0
670,1/28/2019 22:00,0,0,0,0,0,0
671,1/28/2019 23:00,0,0,0,0,0,0
672,1/29/2019 0:00,0,0,0,0,0,0
673,1/29/2019 1:00,0,0,0,0,0,0
674,1/29/2019 2:00,0,0,0,0,0,0
675,1/29/2019 3:00,0,0,0,0,0,0
676,1/29/2019 4:00,0,0,0,0,0,0
677,1/29/2019 5:00,0,0,0,0,0,0
678,1/29/2019 6:00,0,0,0,0,1,0.5
679,1/29/2019 7:00,555,0,1232,1341,1162,1251.5
680,1/29/2019 8:00,3066,555,3467,3720,2426,3073
681,1/29/2019 9:00,4568,3066,4131,4699,4962,4830.5
682,1/29/2019 10:00,5510,4568,5392,5464,5566,5515
683,1/29/2019 11:00,6083,5510,5837,6031,6039,6035
684,1/29/2019 12:00,5333,6083,6253,6519,6377,6448
685,1/29/2019 13:00,4241,5333,5302,5222,5316,5269
686,1/29/2019 14:00,3978,4241,2110,3078,3655,3366.5
687,1/29/2019 15:00,2883,3978,2403,2975,2500,2737.5
688,1/29/2019 16:00,1055,2883,734,136,695,415.5
689,1/29/2019 17:00,28,1055,411,390,0,195
690,1/29/2019 18:00,0,28,28,110,1,55.5
691,1/29/2019 19:00,0,0,0,0,0,0
692,1/29/2019 20:00,0,0,0,0,0,0
693,1/29/2019 21:00,0,0,0,0,0,0
694,1/29/2019 22:00,0,0,0,0,0,0
695,1/29/2019 23:00,0,0,0,0,0,0
696,1/30/2019 0:00,0,0,0,0,0,0
697,1/30/2019 1:00,0,0,0,0,0,0
698,1/30/2019 2:00,0,0,0,0,0,0
699,1/30/2019 3:00,0,0,0,0,0,0
700,1/30/2019 4:00,0,0,0,0,0,0
701,1/30/2019 5:00,0,0,0,0,32,16
702,1/30/2019 6:00,0,0,0,0,2,1
703,1/30/2019 7:00,798,0,555,1039,1402,1220.5
704,1/30/2019 8:00,3066,798,3309,3816,3564,3690
705,1/30/2019 9:00,4907,3066,4568,4662,4967,4814.5
706,1/30/2019 10:00,6153,4907,5849,5898,6029,5963.5
707,1/30/2019 11:00,7332,6153,6726,6743,6554,6648.5
708,1/30/2019 12:00,7673,7332,6582,7392,7567,7479.5
709,1/30/2019 13:00,7222,7673,6581,7328,7814,7571
710,1/30/2019 14:00,6591,7222,6959,6460,6833,6646.5
711,1/30/2019 15:00,4692,6591,5496,4980,5206,5093
712,1/30/2019 16:00,1691,4692,2864,1581,1544,1562.5
713,1/30/2019 17:00,14,1691,664,275,30,152.5
714,1/30/2019 18:00,0,14,0,0,0,0
715,1/30/2019 19:00,0,0,0,5,0,2.5
716,1/30/2019 20:00,0,0,0,0,0,0
717,1/30/2019 21:00,0,0,0,0,0,0
718,1/30/2019 22:00,0,0,0,0,0,0
719,1/30/2019 23:00,0,0,0,0,0,0
720,1/31/2019 0:00,0,0,0,0,0,0
721,1/31/2019 1:00,0,0,0,0,0,0
722,1/31/2019 2:00,0,0,0,0,0,0
723,1/31/2019 3:00,0,0,0,0,0,0
724,1/31/2019 4:00,0,0,0,0,0,0
725,1/31/2019 5:00,0,0,0,0,1,0.5
726,1/31/2019 6:00,0,0,0,0,685,342.5
727,1/31/2019 7:00,735,0,798,1020,1094,1057
728,1/31/2019 8:00,1924,735,3003,3491,2975,3233
729,1/31/2019 9:00,3536,1924,3765,3329,3534,3431.5
730,1/31/2019 10:00,4836,3536,4782,4724,4448,4586
731,1/31/2019 11:00,5654,4836,6015,5862,5249,5555.5
732,1/31/2019 12:00,5360,5654,5995,6028,5775,5901.5
733,1/31/2019 13:00,5442,5360,4909,5127,4971,5049
734,1/31/2019 14:00,5537,5442,4811,5097,4878,4987.5
735,1/31/2019 15:00,4504,5537,3638,4277,4208,4242.5
736,1/31/2019 16:00,1422,4504,1503,1745,1260,1502.5
737,1/31/2019 17:00,5,1422,0,0,1,0.5
738,1/31/2019 18:00,0,5,0,4,0,2
739,1/31/2019 19:00,0,0,0,5,0,2.5
740,1/31/2019 20:00,0,0,0,0,0,0
741,1/31/2019 21:00,0,0,0,0,0,0
742,1/31/2019 22:00,0,0,0,0,0,0
743,1/31/2019 23:00,0,0,0,0,0,0
744,2/1/2019 0:00,0,0,0,0,0,0
745,2/1/2019 1:00,0,0,0,0,0,0
746,2/1/2019 2:00,0,0,0,0,0,0
747,2/1/2019 3:00,0,0,0,0,0,0
748,2/1/2019 4:00,0,0,0,0,0,0
749,2/1/2019 5:00,0,0,0,0,1,0.5
750,2/1/2019 6:00,0,0,0,0,293,146.5
751,2/1/2019 7:00,1406,0,735,921,1140,1030.5
752,2/1/2019 8:00,4886,1406,2595,3789,5162,4475.5
753,2/1/2019 9:00,6086,4886,6498,6891,6875,6883
754,2/1/2019 10:00,6264,6086,7386,6762,6582,6672
755,2/1/2019 11:00,6047,6264,7082,6472,6485,6478.5
756,2/1/2019 12:00,6021,6047,5753,5621,6128,5874.5
757,2/1/2019 13:00,5323,6021,6103,5934,5937,5935.5
758,2/1/2019 14:00,4816,5323,5418,4828,4420,4624
759,2/1/2019 15:00,2790,4816,3783,3524,3034,3279
760,2/1/2019 16:00,677,2790,0,0,426,213
761,2/1/2019 17:00,0,677,0,0,0,0
762,2/1/2019 18:00,0,0,0,288,0,144
763,2/1/2019 19:00,0,0,0,4,0,2
764,2/1/2019 20:00,0,0,0,0,0,0
765,2/1/2019 21:00,0,0,0,0,0,0
766,2/1/2019 22:00,0,0,0,0,0,0
767,2/1/2019 23:00,0,0,0,0,0,0
768,2/2/2019 0:00,0,0,0,0,0,0
769,2/2/2019 1:00,0,0,0,0,0,0
770,2/2/2019 2:00,0,0,0,0,0,0
771,2/2/2019 3:00,0,0,0,0,0,0
772,2/2/2019 4:00,0,0,0,0,0,0
773,2/2/2019 5:00,0,0,0,0,0,0
774,2/2/2019 6:00,0,0,0,0,1,0.5
775,2/2/2019 7:00,334,0,1406,1137,1159,1148
776,2/2/2019 8:00,1523,334,3814,3004,1479,2241.5
777,2/2/2019 9:00,2754,1523,2723,2691,2384,2537.5
778,2/2/2019 10:00,3901,2754,2932,3701,3274,3487.5
779,2/2/2019 11:00,3934,3901,3684,4704,4609,4656.5
780,2/2/2019 12:00,3327,3934,3908,4134,4348,4241
781,2/2/2019 13:00,3556,3327,2629,3089,3355,3222
782,2/2/2019 14:00,3462,3556,3049,3652,3281,3466.5
783,2/2/2019 15:00,2416,3462,1436,2211,2400,2305.5
784,2/2/2019 16:00,1062,2416,303,234,558,396
785,2/2/2019 17:00,5,1062,385,493,3,248
786,2/2/2019 18:00,0,5,5,16,0,8
787,2/2/2019 19:00,0,0,0,0,0,0
788,2/2/2019 20:00,0,0,0,0,0,0
789,2/2/2019 21:00,0,0,0,0,0,0
790,2/2/2019 22:00,0,0,0,0,0,0
791,2/2/2019 23:00,0,0,0,0,0,0
792,2/3/2019 0:00,0,0,0,0,0,0
793,2/3/2019 1:00,0,0,0,0,0,0
794,2/3/2019 2:00,0,0,0,0,0,0
795,2/3/2019 3:00,0,0,0,0,0,0
796,2/3/2019 4:00,0,0,0,0,0,0
797,2/3/2019 5:00,0,0,0,0,0,0
798,2/3/2019 6:00,0,0,0,0,2,1
799,2/3/2019 7:00,1293,0,334,759,1018,888.5
800,2/3/2019 8:00,4074,1293,2482,3507,4971,4239
801,2/3/2019 9:00,5860,4074,5305,5663,5657,5660
802,2/3/2019 10:00,6667,5860,7007,6736,6586,6661
803,2/3/2019 11:00,6705,6667,6700,6672,6839,6755.5
804,2/3/2019 12:00,6675,6705,6098,6147,6880,6513.5
805,2/3/2019 13:00,6820,6675,6904,6460,6675,6567.5
806,2/3/2019 14:00,6110,6820,6726,6351,6420,6385.5
807,2/3/2019 15:00,4653,6110,5064,4385,4326,4355.5
808,2/3/2019 16:00,1804,4653,3299,2215,1493,1854
809,2/3/2019 17:00,31,1804,747,279,37,158
810,2/3/2019 18:00,0,31,26,0,0,0
811,2/3/2019 19:00,0,0,0,0,0,0
812,2/3/2019 20:00,0,0,0,0,0,0
813,2/3/2019 21:00,0,0,0,0,0,0
814,2/3/2019 22:00,0,0,0,0,0,0
815,2/3/2019 23:00,0,0,0,0,0,0
816,2/4/2019 0:00,0,0,0,0,0,0
817,2/4/2019 1:00,0,0,0,0,0,0
818,2/4/2019 2:00,0,0,0,0,0,0
819,2/4/2019 3:00,0,0,0,0,0,0
820,2/4/2019 4:00,0,0,0,0,0,0
821,2/4/2019 5:00,0,0,0,0,3,1.5
822,2/4/2019 6:00,0,0,0,0,3,1.5
823,2/4/2019 7:00,1084,0,1293,1058,1623,1340.5
824,2/4/2019 8:00,3874,1084,3865,3620,4541,4080.5
825,2/4/2019 9:00,5518,3874,5660,5560,6107,5833.5
826,2/4/2019 10:00,5916,5518,6325,6329,6371,6350
827,2/4/2019 11:00,5855,5916,5954,5940,6165,6052.5
828,2/4/2019 12:00,6462,5855,5825,5668,5935,5801.5
829,2/4/2019 13:00,5797,6462,6607,6637,6521,6579
830,2/4/2019 14:00,5383,5797,5087,5054,5058,5056
831,2/4/2019 15:00,4425,5383,3926,3964,3679,3821.5
832,2/4/2019 16:00,1412,4425,1576,1986,1411,1698.5
833,2/4/2019 17:00,15,1412,0,0,1,0.5
834,2/4/2019 18:00,0,15,0,0,0,0
835,2/4/2019 19:00,0,0,0,0,0,0
836,2/4/2019 20:00,0,0,0,0,0,0
837,2/4/2019 21:00,0,0,0,0,0,0
838,2/4/2019 22:00,0,0,0,0,0,0
839,2/4/2019 23:00,0,0,0,0,0,0
840,2/5/2019 0:00,0,0,0,0,0,0
841,2/5/2019 1:00,0,0,0,0,0,0
842,2/5/2019 2:00,0,0,0,0,0,0
843,2/5/2019 3:00,0,0,0,0,0,0
844,2/5/2019 4:00,0,0,0,0,0,0
845,2/5/2019 5:00,0,0,0,0,1,0.5
846,2/5/2019 6:00,0,0,0,0,606,303
847,2/5/2019 7:00,1552,0,1084,1008,1155,1081.5
848,2/5/2019 8:00,4797,1552,4342,4254,5217,4735.5
849,2/5/2019 9:00,6481,4797,6441,6505,6731,6618
850,2/5/2019 10:00,6363,6481,6879,7014,7069,7041.5
851,2/5/2019 11:00,6169,6363,6302,6060,6467,6263.5
852,2/5/2019 12:00,5927,6169,6776,6140,6355,6247.5
853,2/5/2019 13:00,5403,5927,5262,5447,5707,5577
854,2/5/2019 14:00,4910,5403,4989,4929,4551,4740
855,2/5/2019 15:00,3113,4910,3952,3679,3223,3451
856,2/5/2019 16:00,1213,3113,100,328,577,452.5
857,2/5/2019 17:00,14,1213,0,220,3,111.5
858,2/5/2019 18:00,0,14,0,55,0,27.5
859,2/5/2019 19:00,0,0,0,0,0,0
860,2/5/2019 20:00,0,0,0,0,0,0
861,2/5/2019 21:00,0,0,0,0,0,0
862,2/5/2019 22:00,0,0,0,0,0,0
863,2/5/2019 23:00,0,0,0,0,0,0
864,2/6/2019 0:00,0,0,0,0,0,0
865,2/6/2019 1:00,0,0,0,0,0,0
866,2/6/2019 2:00,0,0,0,0,0,0
867,2/6/2019 3:00,0,0,0,0,0,0
868,2/6/2019 4:00,0,0,0,0,0,0
869,2/6/2019 5:00,0,0,0,0,1,0.5
870,2/6/2019 6:00,15,0,0,0,568,284
871,2/6/2019 7:00,2163,15,1567,1243,1237,1240
872,2/6/2019 8:00,6396,2163,5408,5220,6124,5672
873,2/6/2019 9:00,7317,6396,8080,8291,8434,8362.5
874,2/6/2019 10:00,7911,7317,7199,7192,7530,7361
875,2/6/2019 11:00,7789,7911,7717,7739,8005,7872
876,2/6/2019 12:00,7839,7789,7547,7397,7985,7691
877,2/6/2019 13:00,7423,7839,7315,7287,7896,7591.5
878,2/6/2019 14:00,7841,7423,6930,6666,6834,6750
879,2/6/2019 15:00,6573,7841,6044,6312,6325,6318.5
880,2/6/2019 16:00,2689,6573,4673,3939,2249,3094
881,2/6/2019 17:00,125,2689,1490,546,68,307
882,2/6/2019 18:00,0,125,111,0,0,0
883,2/6/2019 19:00,0,0,0,0,0,0
884,2/6/2019 20:00,0,0,0,0,0,0
885,2/6/2019 21:00,0,0,0,0,0,0
886,2/6/2019 22:00,0,0,0,0,0,0
887,2/6/2019 23:00,0,0,0,0,0,0
888,2/7/2019 0:00,0,0,0,0,0,0
889,2/7/2019 1:00,0,0,0,0,0,0
890,2/7/2019 2:00,0,0,0,0,0,0
891,2/7/2019 3:00,0,0,0,0,0,0
892,2/7/2019 4:00,0,0,0,0,0,0
893,2/7/2019 5:00,0,0,0,0,0,0
894,2/7/2019 6:00,31,0,15,4,0,2
895,2/7/2019 7:00,2379,31,2179,1579,1945,1762
896,2/7/2019 8:00,7121,2379,6612,5911,5914,5912.5
897,2/7/2019 9:00,9103,7121,8042,8742,8595,8668.5
898,2/7/2019 10:00,9335,9103,9697,9525,9243,9384
899,2/7/2019 11:00,9048,9335,9213,8819,9180,8999.5
900,2/7/2019 12:00,9080,9048,9098,8619,8978,8798.5
901,2/7/2019 13:00,9151,9080,8664,8400,9065,8732.5
902,2/7/2019 14:00,8672,9151,9569,8832,8905,8868.5
903,2/7/2019 15:00,7466,8672,7404,6817,7162,6989.5
904,2/7/2019 16:00,3303,7466,3582,4135,3513,3824
905,2/7/2019 17:00,161,3303,739,811,190,500.5
906,2/7/2019 18:00,0,161,36,0,0,0
907,2/7/2019 19:00,0,0,0,0,0,0
908,2/7/2019 20:00,0,0,0,0,0,0
909,2/7/2019 21:00,0,0,0,0,0,0
910,2/7/2019 22:00,0,0,0,0,0,0
911,2/7/2019 23:00,0,0,0,0,0,0
912,2/8/2019 0:00,0,0,0,0,0,0
913,2/8/2019 1:00,0,0,0,0,0,0
914,2/8/2019 2:00,0,0,0,0,0,0
915,2/8/2019 3:00,0,0,0,0,0,0
916,2/8/2019 4:00,0,0,0,0,0,0
917,2/8/2019 5:00,0,0,0,0,0,0
918,2/8/2019 6:00,40,0,31,14,0,7
919,2/8/2019 7:00,2438,40,2388,1824,1948,1886
920,2/8/2019 8:00,7185,2438,7180,6355,5919,6137
921,2/8/2019 9:00,9021,7185,9167,9044,8608,8826
922,2/8/2019 10:00,9153,9021,9253,9237,9277,9257
923,2/8/2019 11:00,9045,9153,8866,8709,9071,8890
924,2/8/2019 12:00,8923,9045,9077,8835,8975,8905
925,2/8/2019 13:00,8725,8923,8994,8484,8936,8710
926,2/8/2019 14:00,8107,8725,8246,8171,8440,8305.5
927,2/8/2019 15:00,6459,8107,6901,6505,6417,6461
928,2/8/2019 16:00,2590,6459,2296,2884,2676,2780
929,2/8/2019 17:00,107,2590,0,104,116,110
930,2/8/2019 18:00,0,107,0,0,0,0
931,2/8/2019 19:00,0,0,0,0,0,0
932,2/8/2019 20:00,0,0,0,1,0,0.5
933,2/8/2019 21:00,0,0,0,1,0,0.5
934,2/8/2019 22:00,0,0,0,1,0,0.5
935,2/8/2019 23:00,0,0,0,1,0,0.5
936,2/9/2019 0:00,0,0,0,1,0,0.5
937,2/9/2019 1:00,0,0,0,1,0,0.5
938,2/9/2019 2:00,0,0,0,1,0,0.5
939,2/9/2019 3:00,0,0,0,1,0,0.5
940,2/9/2019 4:00,0,0,0,1,0,0.5
941,2/9/2019 5:00,0,0,0,1,0,0.5
942,2/9/2019 6:00,0,0,40,23,0,11.5
943,2/9/2019 7:00,794,0,2398,1949,1,975
944,2/9/2019 8:00,3855,794,5541,4489,4587,4538
945,2/9/2019 9:00,5062,3855,5691,5417,5655,5536
946,2/9/2019 10:00,6256,5062,5194,5559,6021,5790
947,2/9/2019 11:00,6514,6256,6148,6779,6686,6732.5
948,2/9/2019 12:00,6604,6514,6392,6805,6464,6634.5
949,2/9/2019 13:00,6911,6604,6406,6601,6482,6541.5
950,2/9/2019 14:00,6400,6911,6293,6826,6634,6730
951,2/9/2019 15:00,5310,6400,4752,4997,5281,5139
952,2/9/2019 16:00,2274,5310,1441,2091,2470,2280.5
953,2/9/2019 17:00,107,2274,0,246,107,176.5
954,2/9/2019 18:00,0,107,0,31,0,15.5
955,2/9/2019 19:00,0,0,0,0,0,0
956,2/9/2019 20:00,0,0,0,0,0,0
957,2/9/2019 21:00,0,0,0,0,0,0
958,2/9/2019 22:00,0,0,0,0,0,0
959,2/9/2019 23:00,0,0,0,0,0,0
960,2/10/2019 0:00,0,0,0,0,0,0
961,2/10/2019 1:00,0,0,0,0,0,0
962,2/10/2019 2:00,0,0,0,0,0,0
963,2/10/2019 3:00,0,0,0,0,0,0
964,2/10/2019 4:00,0,0,0,0,0,0
965,2/10/2019 5:00,0,0,0,0,0,0
966,2/10/2019 6:00,36,0,0,11,0,5.5
967,2/10/2019 7:00,1962,36,830,1480,1944,1712
968,2/10/2019 8:00,4889,1962,5023,5647,4675,5161
969,2/10/2019 9:00,5861,4889,6096,6108,5726,5917
970,2/10/2019 10:00,6430,5861,7055,6435,6596,6515.5
971,2/10/2019 11:00,6966,6430,6688,6527,6661,6594
972,2/10/2019 12:00,6956,6966,7056,7227,7130,7178.5
973,2/10/2019 13:00,6324,6956,7263,6968,6864,6916
974,2/10/2019 14:00,5633,6324,5813,5765,5719,5742
975,2/10/2019 15:00,4677,5633,4543,4398,4340,4369
976,2/10/2019 16:00,2148,4677,1641,1693,1941,1817
977,2/10/2019 17:00,109,2148,0,287,113,200
978,2/10/2019 18:00,0,109,2,70,0,35
979,2/10/2019 19:00,0,0,0,0,0,0
980,2/10/2019 20:00,0,0,0,0,0,0
981,2/10/2019 21:00,0,0,0,0,0,0
982,2/10/2019 22:00,0,0,0,0,0,0
983,2/10/2019 23:00,0,0,0,0,0,0
984,2/11/2019 0:00,0,0,0,0,0,0
985,2/11/2019 1:00,0,0,0,0,0,0
986,2/11/2019 2:00,0,0,0,0,0,0
987,2/11/2019 3:00,0,0,0,0,0,0
988,2/11/2019 4:00,0,0,0,0,0,0
989,2/11/2019 5:00,0,0,0,0,0,0
990,2/11/2019 6:00,53,0,36,23,0,11.5
991,2/11/2019 7:00,2692,53,1979,1822,2084,1953
992,2/11/2019 8:00,7582,2692,5619,6349,7174,6761.5
993,2/11/2019 9:00,9184,7582,8554,9188,9242,9215
994,2/11/2019 10:00,9417,9184,9753,9482,9361,9421.5
995,2/11/2019 11:00,8985,9417,9953,9160,9402,9281
996,2/11/2019 12:00,9066,8985,8975,8469,9069,8769
997,2/11/2019 13:00,9174,9066,8434,8536,9132,8834
998,2/11/2019 14:00,8812,9174,8483,8517,8932,8724.5
999,2/11/2019 15:00,8007,8812,7856,7353,7316,7334.5
